open_time,open,high,low,close,volume
1728333000000,63153.29,63193.06,63020.57,63020.57,1.25803
1728333900000,63088.05,63121.04,63018.73,63063.08,0.02222
1728334800000,63060.47,63227.92,62981.81,63227.91,0.07816
1728335700000,63194.46,63194.46,63129.75,63171.43,0.02002
1728336600000,63227.96,63349.45,63227.96,63347.88,0.00893
1728337500000,63282.75,63367.11,63261.25,63312.04,0.01224
1728338400000,63317.4,63359.21,63226.83,63226.83,0.00959
1728339300000,63277.06,63278.58,63160.35,63233.3,0.00719
1728340200000,63172.35,63199.78,63040.38,63103.68,0.04012
1728341100000,63099.69,63099.69,62450.24,62537.87,0.746
1728342000000,62447.48,62617.72,62159.31,62597.11,1.60261
1728342900000,62625.08,62677.38,62539.81,62539.81,0.01313
1728343800000,62513.49,62513.49,62384.31,62417.08,0.43748
1728344700000,62504.7,62504.7,62209.41,62209.41,0.04447
1728345600000,62209.48,62366.84,62149.0,62366.84,0.26429
1728346500000,62409.68,62434.8,62247.83,62434.8,0.00764
1728347400000,62390.0,62535.26,62375.01,62499.0,0.07001
1728348300000,62522.59,62535.27,62444.43,62470.48,0.13181
1728349200000,62536.35,62570.15,62448.73,62507.77,0.06668
1728350100000,62493.98,62493.98,62338.13,62448.24,0.01949
1728351000000,62437.11,62627.85,62364.43,62627.85,0.1908
1728351900000,62627.86,62689.91,62539.53,62574.98,0.22365
1728352800000,62640.45,62689.99,62557.51,62557.53,0.37866
1728353700000,62541.26,62541.26,62424.01,62505.2,0.05571
1728354600000,62491.13,62550.53,62407.19,62535.03,0.00423
1728355500000,62535.04,62749.0,62535.03,62749.0,0.08181
1728356400000,62749.0,62771.97,62637.52,62732.02,0.80571
1728357300000,62647.33,62702.33,62571.73,62616.07,0.23092
1728358200000,62672.03,62672.03,62599.66,62612.77,0.00255
1728359100000,62643.5,62643.5,62549.7,62611.45,0.55472
1728360000000,62611.26,62685.3,62611.26,62662.47,0.16294
1728360900000,62605.53,62749.88,62605.53,62704.94,0.00369
1728361800000,62704.94,62749.62,62552.95,62563.85,0.01625
1728362700000,62559.34,62755.66,62541.16,62684.24,0.32057
1728363600000,62674.49,62688.35,62535.44,62598.55,0.07035
1728364500000,62535.5,62613.1,62437.73,62437.73,0.1997
1728365400000,62437.73,62494.04,62412.4,62466.47,0.01532
1728366300000,62495.27,62539.93,62328.97,62539.93,0.22116
1728367200000,62488.95,62488.95,62349.84,62386.06,0.14344
1728368100000,62316.94,62389.1,62243.64,62267.17,0.28155
1728369000000,62253.23,62461.21,62253.23,62459.03,0.4982
1728369900000,62411.12,62521.23,62378.32,62521.23,0.00448
1728370800000,62457.54,62457.54,62322.17,62370.91,0.0049
1728371700000,62314.4,62314.4,62041.09,62095.19,0.28149
1728372600000,62174.35,62303.99,62174.35,62303.61,0.00599
1728373500000,62279.43,62312.38,62245.52,62312.38,0.00208
1728374400000,62296.91,62329.5,62229.18,62286.88,0.00604
1728375300000,62283.71,62394.17,62283.71,62377.8,0.01854
1728376200000,62399.36,62418.03,62345.89,62401.25,0.03627
1728377100000,62418.16,62428.29,62397.41,62397.41,0.00042
1728378000000,62408.63,62429.37,62321.63,62371.01,0.00195
1728378900000,62311.94,62407.9,62301.61,62405.93,0.00319
1728379800000,62430.4,62448.31,62393.14,62413.52,0.00503
1728380700000,62433.48,62569.88,62433.48,62569.88,0.07593
1728381600000,62566.78,62566.78,62490.53,62490.53,0.00194
1728382500000,62485.06,62527.53,62474.08,62495.31,0.00166
1728383400000,62473.37,62516.56,62457.07,62457.17,0.0013
1728384300000,62499.22,62585.77,62499.22,62508.64,0.00315
1728385200000,62531.04,62545.97,62465.25,62532.51,0.05136
1728386100000,62563.49,62563.49,62506.56,62506.56,0.03464
1728387000000,62533.47,62589.91,62533.41,62589.91,0.01105
1728387900000,62607.89,62654.12,62606.21,62653.17,0.05022
1728388800000,62653.17,62653.17,62544.32,62544.32,0.00415
1728389700000,62589.25,62589.25,62589.25,62589.25,0.00139
1728390600000,62565.94,62634.12,62454.5,62484.21,0.00428
1728391500000,62461.61,62539.01,62461.61,62485.47,0.01106
1728392400000,62430.4,62512.47,62397.15,62399.27,0.15129
1728393300000,62399.27,62704.69,62386.19,62700.0,2.98505
1728394200000,62688.54,62890.96,62661.65,62863.35,0.10183
1728395100000,62813.15,63023.91,62700.0,63020.24,1.73848
1728396000000,63020.25,63171.42,62660.65,62716.39,1.76347
1728396900000,62653.04,62710.53,62399.81,62448.09,0.20668
1728397800000,62448.08,62520.99,62288.92,62439.84,0.75529
1728398700000,62512.71,62771.98,62512.71,62720.95,0.82901
1728399600000,62780.19,62825.39,62636.26,62711.19,1.44827
1728400500000,62711.19,62711.19,62243.64,62280.59,0.2012
1728401400000,62234.17,62287.88,61910.56,62230.89,0.58546
1728402300000,62176.31,62388.7,62176.31,62326.69,0.06385
1728403200000,62312.3,62312.3,62016.65,62256.2,0.99247
1728404100000,62205.31,62313.39,62181.32,62275.91,0.03283
1728405000000,62334.69,62498.1,62295.61,62433.08,0.20106
1728405900000,62435.93,62580.4,62398.87,62580.4,0.07663
1728406800000,62499.15,62548.36,62268.71,62454.58,0.0127
1728407700000,62380.59,62408.17,62179.65,62244.92,0.44537
1728408600000,62244.92,62244.92,62221.99,62221.99,0.42842
1728409500000,62259.13,62334.69,62114.77,62305.0,0.04634
1728410400000,62305.08,62462.3,62305.08,62401.29,0.18183
1728411300000,62406.32,62406.32,62152.26,62222.25,0.01436
1728412200000,62220.39,62220.39,62087.23,62147.69,0.1474
1728413100000,62133.77,62133.77,61932.3,62116.9,0.58965
1728414000000,62116.69,62116.69,61900.0,61964.27,0.48203
1728414900000,61900.0,62140.92,61897.0,62140.92,0.29321
1728415800000,62123.76,62313.5,62097.99,62253.43,0.07465
1728416700000,62255.48,62350.81,62213.87,62306.23,0.05
1728417600000,62262.39,62297.6,62193.26,62297.6,0.06603
1728418500000,62307.3,62307.3,62201.74,62279.17,0.19939
1728419400000,62293.49,62329.48,62254.35,62254.35,0.06383
1728420300000,62334.69,62372.7,62279.26,62317.07,0.04813
1728421200000,62318.5,62372.65,62302.72,62303.7,0.06646
1728422100000,62303.61,62459.5,62279.76,62400.78,0.58272
1728423000000,62400.78,62480.0,62387.99,62419.69,0.06334
1728423900000,62419.69,62532.83,62358.66,62467.96,0.31193
1728424800000,62443.09,62443.09,62317.96,62317.96,0.0163
1728425700000,62369.41,62371.86,62243.64,62255.65,0.03216
1728426600000,62246.37,62263.73,62219.17,62236.37,0.00809
1728427500000,62233.49,62233.49,62149.44,62205.65,0.00372
1728428400000,62149.44,62206.41,62087.17,62087.17,0.08971
1728429300000,62145.01,62145.01,62048.3,62100.82,0.01835
1728430200000,62098.89,62206.39,62098.89,62206.39,0.0162
1728431100000,62206.42,62243.64,62195.18,62195.18,0.03248
1728432000000,62194.21,62194.21,62021.67,62150.0,0.08797
1728432900000,62149.99,62207.08,62081.89,62207.08,0.06201
1728433800000,62207.08,62243.64,62016.64,62068.08,0.59714
1728434700000,62068.1,62144.39,62068.1,62144.39,0.0151
1728435600000,62150.44,62189.8,62119.2,62119.2,0.01209
1728436500000,62188.57,62350.01,62188.57,62350.01,0.63767
1728437400000,62372.7,62452.67,62350.0,62440.93,0.57364
1728438300000,62399.46,62450.48,62301.61,62408.34,0.07965
1728439200000,62408.3,62415.35,62292.49,62367.4,0.01329
1728440100000,62365.71,62365.71,62264.12,62354.81,0.00373
1728441000000,62282.89,62349.57,62259.73,62349.28,0.01288
1728441900000,62290.22,62349.07,62283.64,62329.88,0.01449
1728442800000,62329.58,62329.58,62196.47,62243.26,0.0249
1728443700000,62250.0,62348.01,62240.8,62347.76,0.10419
1728444600000,62350.0,62424.67,62340.24,62340.44,0.03187
1728445500000,62388.23,62403.05,62324.19,62358.75,0.00252
1728446400000,62312.49,62381.34,62307.18,62360.65,0.00623
1728447300000,62360.65,62392.44,62339.41,62353.66,0.05895
1728448200000,62403.74,62425.88,62364.71,62364.71,0.00815
1728449100000,62350.52,62373.96,62296.76,62369.86,0.00582
1728450000000,62430.0,62430.0,62396.09,62396.09,0.00732
1728450900000,62384.28,62452.67,62384.28,62394.33,0.00273
1728451800000,62402.79,62470.51,62402.78,62462.63,0.14304
1728452700000,62419.77,62538.8,62419.77,62478.59,0.02103
1728453600000,62534.18,62535.09,62463.1,62475.11,0.0097
1728454500000,62475.01,62479.05,62475.0,62475.02,0.00553
1728455400000,62475.0,62475.01,62385.7,62385.75,0.02246
1728456300000,62446.34,62446.34,62379.01,62435.58,0.13375
1728457200000,62379.05,62414.13,62243.64,62273.69,0.04533
1728458100000,62273.65,62278.16,62205.88,62278.16,0.04138
1728459000000,62272.39,62325.8,62255.62,62325.8,0.00464
1728459900000,62300.57,62300.57,62211.71,62287.81,0.06853
1728460800000,62285.59,62285.59,62158.93,62221.84,0.0137
1728461700000,62172.75,62186.09,62120.18,62184.62,0.00498
1728462600000,62120.18,62173.7,62087.17,62168.5,0.00938
1728463500000,62155.44,62155.44,62093.23,62154.48,0.01621
1728464400000,62165.44,62196.69,62114.14,62114.14,0.02114
1728465300000,62114.78,62183.47,62114.78,62183.47,0.00456
1728466200000,62182.92,62219.72,62143.7,62219.72,0.01082
1728467100000,62229.36,62229.36,62200.3,62217.28,0.00028
1728468000000,62217.25,62271.12,62180.09,62180.45,0.21494
1728468900000,62114.78,62146.12,62114.78,62146.12,0.13594
1728469800000,62145.46,62145.46,62079.44,62085.06,0.0047
1728470700000,62182.96,62182.96,62181.34,62182.62,0.00143
1728471600000,62173.42,62206.75,62134.23,62206.43,0.00996
1728472500000,62100.99,62100.99,62100.99,62100.99,0.00012
1728473400000,62169.48,62184.0,62116.09,62172.21,0.00849
